"link","date","content"
"http://twitter.com/avasenin/statuses/320935923514753025","2013-04-07","#ulsk опять медиа столица totaldict.ru/news/383/ Не пускайте Морозова #nastachku.#ulsk опять медиа столица totaldict.ru/news/383/ Не пускайте Морозова #nastachku.оригинал сохранённая копия7 апреля 2013, 20:27avaseninв избранноеретвитответить"
"http://twitter.com/kortunov/statuses/320920229922340864","2013-04-07","Хочу поехать #nastachku в Ульяновск. Подскажите хорошую гостиницу!Хочу поехать #nastachku в Ульяновск. Подскажите хорошую гостиницу!оригинал сохранённая копия7 апреля 2013, 19:25kortunovв избранноеретвитответить"
"http://twitter.com/SunTechniX/statuses/320905032369311744","2013-04-07","@levwalkin @nastachku ""Будущее без сайтов"" забыл пометить... :)@levwalkin @nastachku ""Будущее без сайтов"" забыл пометить... :)оригинал сохранённая копия7 апреля 2013, 18:24suntechnixв избранноеретвитответить"
"http://twitter.com/noblerussian/statuses/320862421780684800","2013-04-07","@levwalkin @nastachku За Windows Azure точно заблокируют.@levwalkin @nastachku За Windows Azure точно заблокируют.оригинал сохранённая копия7 апреля 2013, 15:35noblerussianв избранноеретвитответить"
"http://twitter.com/ulmonitor/statuses/320840809731743744","2013-04-07","А ты зарегился @nastachku? По словам организаторов #ulsk уже 2500 участников со всей России ul-people.ru/monitorА ты зарегился @nastachku? По словам организаторов #ulsk уже 2500 участников со всей России ul-people.ru/monitorоригинал сохранённая копия7 апреля 2013, 14:09ulmonitorв избранноеретвитответить"
"http://twitter.com/thedmitryefimov/statuses/320794710652366848","2013-04-07","#nastachku известна программа докладов, столько хороших докладов будет идти одновременно... сложные выбор#nastachku известна программа докладов, столько хороших докладов будет идти одновременно... сложные выбороригинал сохранённая копия7 апреля 2013, 11:06thedmitryefimovв избранноеретвитответить"
"http://twitter.com/Jay7t/statuses/320787890718257152","2013-04-07","Доклад про «долгоиграющие» БД #postgresql приняли на #nastachku #ulsk! Выступаю 13 апреля в 11:20 в «Кинобаре». Пойду делать презентацию :)Доклад про «долгоиграющие» БД #postgresql приняли на #nastachku #ulsk! Выступаю 13 апреля в 11:20 в «Кинобаре». Пойду делать презентацию :)оригинал сохранённая копия7 апреля 2013, 10:39jay7tв избранноеретвитответить"
"http://twitter.com/AlexTachalova/statuses/320599053677236225","2013-04-06","Выступаю на #nastachku 12 апреля. Контент - всему голова:)Выступаю на #nastachku 12 апреля. Контент - всему голова:)оригинал сохранённая копия6 апреля 2013, 22:09alextachalovaв избранноеретвитответить"
"http://twitter.com/kristy_ochkina/statuses/320554746924642305","2013-04-06","@KELiON ты едешь, Саш? nastachku.ru #ulsk #nastachku@KELiON ты едешь, Саш? nastachku.ru #ulsk #nastachkuоригинал сохранённая копия6 апреля 2013, 19:13kristy_ochkinaв избранноеретвитответить"
"http://twitter.com/alexnosov/statuses/320256359566282752","2013-04-05","На следующей неделе едем в Ульяновск #nastachku выступать. Программа уже сформирована — nastachku.ru/scheduleНа следующей неделе едем в Ульяновск #nastachku выступать. Программа уже сформирована — nastachku.ru/scheduleоригинал сохранённая копия5 апреля 2013, 23:27alexnosovв избранноеретвитответить"
"http://twitter.com/UshakovIvan/statuses/320192152040783872","2013-04-05","@graff_z я в Самаре буду:-) #nastachku приедите?:-)@graff_z я в Самаре буду:-) #nastachku приедите?:-)оригинал сохранённая копия5 апреля 2013, 19:12ushakovivanв избранноеретвитответить"
"http://twitter.com/nastachku/statuses/320181968639758339","2013-04-05","Вот и настало время подведения итогов в секции ""Доклады 2.0""! Голосование закрыто, ждем результатов. #nastachku #ulskВот и настало время подведения итогов в секции ""Доклады 2.0""! Голосование закрыто, ждем результатов. #nastachku #ulskоригинал сохранённая копия5 апреля 2013, 18:31nastachkuв избранноеретвитответить"
"http://vk.com/wall-36051360_182","2013-04-05","Вот и настало время подведения итогов в секции ""Доклады 2.0""! Голосование ... показать полный текст  nastachku #ulskоригинал сохранённая копияпоказать полный текст5 апреля 2013, 18:28На стачкуvk.com/nastachku"
"http://twitter.com/Olga_Shustova/statuses/320124310570295297","2013-04-05","На следующей неделе еду #nastachku в Ульяновск:)На следующей неделе еду #nastachku в Ульяновск:)оригинал сохранённая копия5 апреля 2013, 14:42olga_shustovaв избранноеретвитответить"
"http://twitter.com/nastachku/statuses/320107533840809985","2013-04-05","Дмитрий Буталов (Yord Apps)Доклад: Глобальная партизанская война. Маркетинг indie приложений nastachku.ru #nastachku #ulskДмитрий Буталов (Yord Apps)Доклад: Глобальная партизанская война. Маркетинг indie приложений nastachku.ru #nastachku #ulskоригинал сохранённая копия5 апреля 2013, 13:35nastachkuв избранноеретвитответить"
"http://vk.com/wall-36051360_181","2013-04-05","Дмитрий Буталов (Yord Apps)<br><br>Секция: Мобильные приложения<br><br>Доклад ... показать полный тексторигинал сохранённая копияпоказать полный текст5 апреля 2013, 13:18На стачкуvk.com/nastachku"
